Loan,Pool,Price
3200058459,pool_393,104932.621269545
3200058459,pool_222,104924.593189545
3200058459,pool_451,104879.309800795
3200058459,pool_221,104862.922276203
3200058459,pool_392,104793.363980553
3200058459,pool_450,104740.052511803
3200058459,pool_167,104736.435064545
3200058459,pool_166,104674.764151203
3200058459,pool_406,104647.248113295
3200058459,pool_177,104604.724377045
3200058459,pool_176,104543.053463703
3200058459,pool_369,104541.628685795
3200058459,pool_405,104507.990824303
3200058459,pool_382,104497.725123295
3200058459,pool_22,104487.439145795
3200058459,pool_21,104444.082289953
3200058459,pool_368,104371.011709303
3200058459,pool_381,104327.108146803
3200058459,pool_25,104297.399439545
3200058459,pool_453,104268.799404545
3200058459,pool_249,104252.116050795
3200058459,pool_24,104235.728526203
3200058459,pool_248,104112.858761803
3200058459,pool_452,104098.182428053
3200058459,pool_395,104080.641279545
3200058459,pool_408,103970.882373295
3200058459,pool_394,103910.024303053
3200058459,pool_407,103800.265396803
3200058459,pool_252,103641.605654546
3200058459,pool_251,103470.988678053
3200058462,pool_233,308644.445484401
3200058462,pool_234,308037.224401023
3200058462,pool_237,307735.416076151
3200058462,pool_232,307620.003591472
3200058462,pool_238,307162.889957873
3200058462,pool_236,306788.710400022
3200058463,pool_10,365225.765011242
3200058463,pool_9,365163.302677623
3200058463,pool_237,363956.756572899
3200058463,pool_11,363922.505917814
3200058463,pool_236,363766.20830214
3200058463,pool_238,363056.739617814
3200058463,pool_13,362143.526202108
3200058463,pool_14,362103.893009462
3200058463,pool_15,361734.546625064
3200058463,pool_242,361396.191020064
3200058463,pool_241,361325.586774999
3200058463,pool_240,361318.348439748
3200058499,pool_232,325444.902449219
3200058499,pool_233,325028.8216016
3200058499,pool_231,324723.72036696
3200058499,pool_229,324022.3601884
3200058499,pool_230,323759.19299348
3200058499,pool_228,322183.22615196
3200058556,pool_5,361303.508325987
3200058556,pool_6,361238.242055165
3200058556,pool_7,360748.56345915
3200058556,pool_232,359355.392775599
3200058556,pool_233,359322.196760906
3200058556,pool_9,359239.603090399
3200058556,pool_234,359129.50055915
3200058556,pool_10,359090.101424865
3200058556,pool_11,358783.00330665
3200058556,pool_236,358384.293081699
3200058556,pool_238,358306.18038665
3200058556,pool_237,358260.287209406
3200058666,pool_13,313209.693123352
3200058666,pool_14,312954.586730084
3200058666,pool_15,312731.35628653
3200058666,pool_240,312555.826064632
3200058666,pool_241,312351.530018547
3200058666,pool_242,312316.92620653
3200058666,pool_17,308880.270063352
3200058666,pool_18,308625.163670084
3200058666,pool_19,308505.15983653
3200058666,pool_244,307789.118324632
3200058666,pool_246,307693.05971653
3200058666,pool_245,307584.822278547
3200058914,pool_2,123325.395529496
3200058914,pool_229,123234.609330096
3200058914,pool_3,122931.194970148
3200058914,pool_1,122794.928326296
3200058914,pool_230,122765.915875296
3200058914,pool_228,122650.813396296
3200059033,pool_5,129030.275568494
3200059033,pool_74,129005.055068494
3200059033,pool_82,129005.055068494
3200059033,pool_90,129005.055068494
3200059033,pool_98,129005.055068494
3200059033,pool_301,128980.463818494
3200059033,pool_309,128953.120068494
3200059033,pool_317,128898.432568494
3200059033,pool_9,128868.336318494
3200059033,pool_325,128843.745068494
3200059033,pool_6,128813.722568344
3200059033,pool_75,128776.185068344
3200059033,pool_83,128776.185068344
3200059033,pool_91,128776.185068344
3200059033,pool_99,128776.185068344
3200059033,pool_232,128739.748555994
3200059033,pool_236,128707.026318494
3200059033,pool_302,128663.591318494
3200059033,pool_73,128641.538818494
3200059033,pool_81,128641.538818494
3200059033,pool_89,128641.538818494
3200059033,pool_97,128641.538818494
3200059033,pool_10,128639.466318344
3200059033,pool_310,128636.247568494
3200059033,pool_318,128581.560068494
3200059033,pool_300,128550.257568494
3200059033,pool_326,128526.872568494
3200059033,pool_308,128522.913818494
3200059033,pool_8,128504.820068494
3200059033,pool_316,128468.226318494
3200059033,pool_324,128413.538818494
3200059033,pool_237,128390.153818494
3200059033,pool_233,128383.892568494
3200059033,pool_235,128276.820068494
3200059033,pool_4,128206.226318494
3200059033,pool_231,127821.351318494
3200059182,pool_10,352844.744095386
3200059182,pool_9,352622.687430058
3200059182,pool_11,352529.334970226
3200059182,pool_237,351721.047606405
3200059182,pool_238,351665.938442726
3200059182,pool_236,351466.289476829
3200059182,pool_14,347863.774514136
3200059182,pool_15,347657.250707726
3200059182,pool_13,347641.717848809
3200059182,pool_242,346950.136637726
3200059182,pool_241,346845.120332655
3200059182,pool_240,346590.362203079
3200059254,pool_9,300680.155034682
3200059254,pool_10,300677.938779941
3200059254,pool_11,300490.132898163
3200059254,pool_238,299957.815043163
3200059254,pool_237,299719.766641386
3200059254,pool_236,299694.098469822
3200059254,pool_13,296432.899372182
3200059254,pool_14,296430.683117441
3200059254,pool_15,296335.723373163
3200059254,pool_242,295936.667033163
3200059254,pool_241,295562.080193886
3200059254,pool_240,295536.412022322
3200059309,pool_444,236678.098269281
3200059309,pool_445,236309.728091782
3200059309,pool_446,235976.175164384
3200059309,pool_447,235856.040491781
3200059309,pool_449,235796.832664384
3200059309,pool_448,235525.083091781
3200059309,pool_240,235240.598269281
3200059309,pool_241,234872.228091781
3200059309,pool_242,234538.675164384
3200059309,pool_244,234418.540491781
3200059309,pool_246,234359.332664384
3200059309,pool_245,234087.583091782
3200059624,pool_10,357394.502609902
3200059624,pool_9,357393.815328694
3200059624,pool_11,356925.654999818
3200059624,pool_237,356255.602051932
3200059624,pool_236,356221.770842404
3200059624,pool_238,356119.820967317
3200059624,pool_14,352346.138491152
3200059624,pool_13,352345.451209944
3200059624,pool_15,351987.649462318
3200059624,pool_242,351340.212452318
3200059624,pool_241,351313.701505682
3200059624,pool_240,351279.870296154
3200060128,pool_9,296547.072662262
3200060128,pool_10,296064.401272133
3200060128,pool_11,295465.910400065
3200060128,pool_236,295409.748631912
3200060128,pool_237,295031.347373293
3200060128,pool_238,294646.053750065
3200060128,pool_13,294088.78178932
3200060128,pool_15,293832.022397315
3200060128,pool_14,293522.998121703
3200060128,pool_242,293441.511729815
3200060128,pool_240,293417.03440066
3200060128,pool_241,292889.407149643
3200060218,pool_10,233546.490191871
3200060218,pool_9,233257.779721102
3200060218,pool_11,233233.996755266
3200060218,pool_237,232803.171745716
3200060218,pool_238,232662.865162766
3200060218,pool_236,232492.829453692
3200060218,pool_14,230251.608873121
3200060218,pool_15,230011.142417763
3200060218,pool_13,229962.898402352
3200060218,pool_241,229577.775279466
3200060218,pool_242,229543.390727763
3200060218,pool_240,229267.432987442
3200060358,pool_5,224978.512191633
3200060358,pool_6,224640.86527411
3200060358,pool_7,224328.227198632
3200060358,pool_232,223768.428029127
3200060358,pool_9,223696.504541727
3200060358,pool_233,223450.701751848
3200060358,pool_10,223306.53428176
3200060358,pool_234,223300.433048632
3200060358,pool_236,223165.223378577
3200060358,pool_11,223139.135676382
3200060358,pool_238,222820.851036382
3200060358,pool_237,222791.089990098
3200060524,pool_10,300114.0097132
3200060524,pool_9,299966.88457886
3200060524,pool_11,299814.200024267
3200060524,pool_238,299083.750349267
3200060524,pool_237,298959.546297
3200060524,pool_236,298773.48463631
3200060524,pool_14,296389.48298125
3200060524,pool_15,296304.772641167
3200060524,pool_13,296279.251775165
3200060524,pool_242,296028.214269167
3200060524,pool_241,295646.59396569
3200060524,pool_240,295505.134227515
3200060617,pool_5,225156.540325981
3200060617,pool_6,224972.421689705
3200060617,pool_9,224674.179767783
3200060617,pool_10,224323.018564985
3200060617,pool_236,224205.296987861
3200060617,pool_7,224160.735155161
3200060617,pool_232,224132.701776271
3200060617,pool_11,224124.372853161
3200060617,pool_233,224001.341860921
3200060617,pool_237,223870.669321321
3200060617,pool_238,223862.277353161
3200060617,pool_234,223349.618555161
3200060869,pool_10,318788.783051916
3200060869,pool_9,318631.407776997
3200060869,pool_11,318107.55756153
3200060869,pool_237,317562.486675746
3200060869,pool_236,317363.752168046
3200060869,pool_238,317085.82828653
3200060869,pool_14,314832.509019966
3200060869,pool_13,314714.323285302
3200060869,pool_15,314401.89144243
3200060869,pool_241,314043.396004436
3200060869,pool_240,313892.038637652
3200060869,pool_242,313862.29547043
3200061130,pool_10,237529.909556922
3200061130,pool_9,237178.432834273
3200061130,pool_237,237014.540757275
3200061130,pool_11,236954.280514521
3200061130,pool_236,236645.178520273
3200061130,pool_238,236596.385514521
3200061130,pool_14,233499.261431922
3200061130,pool_13,233147.784709273
3200061130,pool_15,232997.231764521
3200061130,pool_241,232733.366132275
3200061130,pool_242,232423.445264521
3200061130,pool_240,232364.003895273
3200061264,pool_9,309349.878526123
3200061264,pool_10,308818.159545032
3200061264,pool_236,308172.022335689
3200061264,pool_11,307960.878234096
3200061264,pool_237,307748.289483965
3200061264,pool_238,307320.348084096
3200061264,pool_13,306803.978637161
3200061264,pool_15,306292.222713095
3200061264,pool_14,306186.185408162
3200061264,pool_240,306108.291393221
3200061264,pool_242,306096.339655595
3200061264,pool_241,305530.014406115
3200061340,pool_211,168904.064685517
3200061340,pool_212,168879.797267631
3200061340,pool_210,168506.509492309
3200061340,pool_443,168332.868017631
3200061340,pool_442,168247.631152969
3200061340,pool_156,168199.841873017
3200061340,pool_157,168175.574455131
3200061340,pool_10,167876.002185517
3200061340,pool_11,167851.734767631
3200061340,pool_441,167827.936460856
3200061340,pool_155,167802.286679809
3200061340,pool_385,167592.663017631
3200061340,pool_384,167507.426152969
3200061340,pool_9,167478.446992309
3200061340,pool_398,167448.734267631
3200061340,pool_397,167363.497402969
3200061340,pool_238,167304.805517631
3200061340,pool_237,167219.568652969
3200061340,pool_383,167087.731460856
3200061340,pool_396,166943.802710857
3200061340,pool_215,166814.148296631
3200061340,pool_236,166799.873960856
3200061340,pool_214,166786.280609017
3200061340,pool_160,166577.693921631
3200061340,pool_159,166549.826234017
3200061340,pool_446,166525.303856631
3200061340,pool_213,166409.703483468
3200061340,pool_445,166363.870289269
3200061340,pool_388,166288.849481631
3200061340,pool_158,166173.249108468
3200061340,pool_170,166145.907671631
3200061340,pool_387,166127.415914269
3200061340,pool_169,166118.039984017
3200061340,pool_401,166036.974169131
3200061340,pool_444,165969.536467968
3200061340,pool_400,165875.540601769
3200061340,pool_15,165786.085796631
3200061340,pool_14,165758.218109017
3200061340,pool_168,165741.462858468
3200061340,pool_386,165733.082092968
3200061340,pool_242,165497.241356631
3200061340,pool_399,165481.206780468
3200061340,pool_13,165381.640983468
3200061340,pool_241,165335.807789269
3200061340,pool_240,164941.473967968
3200061779,pool_6,265013.029881795
3200061779,pool_5,264643.480642193
3200061779,pool_7,264588.625356164
3200061779,pool_233,263613.033882193
3200061779,pool_234,263457.625356164
3200061779,pool_10,263443.448881795
3200061779,pool_232,263220.051882193
3200061779,pool_9,263135.447882193
3200061779,pool_11,263083.420356164
3200061779,pool_237,262837.128882193
3200061779,pool_238,262787.020356164
3200061779,pool_236,262510.498882193
3200061826,pool_213,226774.163357568
3200061826,pool_214,226708.551399647
3200061826,pool_215,226431.829884231
3200061826,pool_445,225697.171935982
3200061826,pool_444,225621.114939266
3200061826,pool_446,225560.291259231
3200061826,pool_218,225490.047438606
3200061826,pool_217,225454.456650647
3200061826,pool_13,225403.819607568
3200061826,pool_216,225402.654903083
3200061826,pool_14,225338.207649647
3200061826,pool_449,225156.231701106
3200061826,pool_15,225061.486134231
3200061826,pool_448,224949.183503482
3200061826,pool_447,224837.461556633
3200061826,pool_241,224326.828185982
3200061826,pool_240,224250.771189266
3200061826,pool_242,224189.947509231
3200061826,pool_19,224119.703688606
3200061826,pool_18,224084.112900647
3200061826,pool_17,224032.311153083
3200061826,pool_246,223785.887951106
3200061826,pool_245,223578.839753482
3200061826,pool_244,223467.117806633
3200061845,pool_10,246030.174743779
3200061845,pool_11,245779.612931508
3200061845,pool_238,245551.612931508
3200061845,pool_237,245494.494744144
3200061845,pool_9,245325.872153424
3200061845,pool_236,244771.601753424
3200061845,pool_14,241840.674743779
3200061845,pool_15,241666.612931508
3200061845,pool_242,241214.212931508
3200061845,pool_13,241136.372153424
3200061845,pool_241,241044.594744144
3200061845,pool_240,240321.701753424
3200062380,pool_6,210179.881629838
3200062380,pool_5,209640.64331267
3200062380,pool_10,209576.708079837
3200062380,pool_7,209524.491496576
3200062380,pool_233,209277.930830151
3200062380,pool_9,209192.620937672
3200062380,pool_11,209180.757746576
3200062380,pool_237,209156.560580151
3200062380,pool_238,208937.320246576
3200062380,pool_234,208771.116496576
3200062380,pool_236,208757.11688767
3200062380,pool_232,208689.68956892
3200062501,pool_9,284234.719413524
3200062501,pool_10,283740.724985034
3200062501,pool_236,283143.292558985
3200062501,pool_237,282749.360398257
3200062501,pool_11,282383.309804918
3200062501,pool_13,281875.633872905
3200062501,pool_238,281568.932804918
3200062501,pool_14,281301.881196834
3200062501,pool_240,281230.995124505
3200062501,pool_15,280989.275819918
3200062501,pool_241,280693.859047256
3200062501,pool_242,280586.918369918
3200062587,pool_10,416476.486884196
3200062587,pool_9,416428.646392242
3200062587,pool_11,416141.139419955
3200062587,pool_237,415146.239400811
3200062587,pool_238,415119.038639955
3200062587,pool_236,415059.686462082
3200062587,pool_14,410579.946034196
3200062587,pool_13,410532.105542242
3200062587,pool_15,410373.498519955
3200062587,pool_242,409536.407079955
3200062587,pool_241,409374.049090811
3200062587,pool_240,409287.496152082
3200062602,pool_236,274258.243816874
3200062602,pool_237,274023.90349352
3200062602,pool_238,273492.582663296
3200062602,pool_240,271243.475922764
3200062602,pool_241,270967.99422006
3200062602,pool_242,270758.172636696
3200062660,pool_5,357234.782872656
3200062660,pool_232,357100.876648656
3200062660,pool_6,357097.192216235
3200062660,pool_2,356912.970019106
3200062660,pool_3,356895.835791235
3200062660,pool_233,356736.316216656
3200062660,pool_4,356662.876906656
3200062660,pool_231,356362.323806656
3200062660,pool_229,356106.281430006
3200062660,pool_1,355909.725156656
3200062660,pool_230,355802.788381656
3200062660,pool_228,354950.573356656
3200062769,pool_238,296462.589572014
3200062769,pool_237,296329.190680249
3200062769,pool_236,296299.320222036
3200062769,pool_242,293428.396865014
3200062769,pool_240,293034.325304748
3200062769,pool_241,293019.639631549
3200062997,pool_6,318122.034245348
3200062997,pool_5,317813.771370082
3200062997,pool_7,317766.900118355
3200062997,pool_233,317403.531845833
3200062997,pool_234,317326.548118355
3200062997,pool_232,317075.212362082
3200062997,pool_10,314088.774245349
3200062997,pool_9,313780.511370082
3200062997,pool_237,313740.927845833
3200062997,pool_11,313678.200118356
3200062997,pool_238,313663.944118356
3200062997,pool_236,313412.608362082
3200063146,pool_233,254691.801007426
3200063146,pool_234,254059.507843561
3200063146,pool_237,253943.351107426
3200063146,pool_232,253906.111584823
3200063146,pool_238,253412.631943561
3200063146,pool_236,253221.665844823
3200063391,pool_10,360650.099461383
3200063391,pool_11,360234.530640394
3200063391,pool_9,359855.7668731
3200063391,pool_237,359503.353445913
3200063391,pool_238,359353.423920394
3200063391,pool_236,358675.64861326
3200063391,pool_14,355566.959061384
3200063391,pool_15,355262.509040394
3200063391,pool_13,354772.6264731
3200063391,pool_242,354540.890480394
3200063391,pool_241,354527.410005913
3200063391,pool_240,353699.70517326
3200063443,pool_9,448229.166162936
3200063443,pool_10,447422.228148264
3200063443,pool_11,446953.867141727
3200063443,pool_236,446432.921592716
3200063443,pool_237,445684.588846526
3200063443,pool_238,445636.721641727
3200063443,pool_13,442678.729830212
3200063443,pool_14,441816.260961264
3200063443,pool_15,441791.571163727
3200063443,pool_240,441513.567681212
3200063443,pool_242,441157.599643727
3200063443,pool_241,440698.102401926
3200063458,pool_10,389680.61769288
3200063458,pool_9,389473.508471465
3200063458,pool_11,389240.214630685
3200063458,pool_237,388439.489343454
3200063458,pool_238,388362.048880684
3200063458,pool_236,388196.261192465
3200063458,pool_14,384179.11206788
3200063458,pool_13,383972.002846466
3200063458,pool_15,383858.973380684
3200063458,pool_242,383153.422380685
3200063458,pool_241,383054.003468454
3200063458,pool_240,382810.775317466
3200063481,pool_5,131055.922665394
3200063481,pool_232,130752.875678494
3200063481,pool_6,130535.692031296
3200063481,pool_7,130356.771815609
3200063481,pool_233,130240.874711495
3200063481,pool_234,130163.086715609
3200063481,pool_142,129770.646540395
3200063481,pool_155,129656.905290395
3200063481,pool_370,129534.381915995
3200063481,pool_383,129477.511290995
3200063481,pool_9,129400.987477895
3200063481,pool_396,129363.770040995
3200063481,pool_143,129250.415906296
3200063481,pool_236,129250.028790995
3200063481,pool_156,129136.674656296
3200063481,pool_144,129048.74744061
3200063481,pool_371,129022.380948995
3200063481,pool_384,128965.510323995
3200063481,pool_372,128944.59295311
3200063481,pool_157,128935.00619061
3200063481,pool_385,128887.72232811
3200063481,pool_10,128880.756843796
3200063481,pool_397,128851.769073995
3200063481,pool_398,128773.98107811
3200063481,pool_237,128738.027823995
3200063481,pool_11,128679.08837811
3200063481,pool_238,128660.23982811
3200063546,pool_5,385259.836242577
3200063546,pool_6,385230.236875996
3200063546,pool_7,384608.259968492
3200063546,pool_233,383192.165776576
3200063546,pool_232,383187.652451577
3200063546,pool_9,383064.488551577
3200063546,pool_10,382945.289150996
3200063546,pool_234,382886.084968492
3200063546,pool_11,382526.888468492
3200063546,pool_236,382154.707026577
3200063546,pool_237,382062.627151575
3200063546,pool_238,382019.698468492
3200063602,pool_9,495950.508842738
3200063602,pool_10,495550.281899955
3200063602,pool_11,494870.121545206
3200063602,pool_236,494832.730202738
3200063602,pool_237,494469.993900691
3200063602,pool_238,494119.921545206
3200063602,pool_13,487501.683842738
3200063602,pool_14,487101.456899955
3200063602,pool_15,486575.571545206
3200063602,pool_240,485858.765202738
3200063602,pool_241,485496.028900691
3200063602,pool_242,485372.831545206
3200063730,pool_13,252921.15323815
3200063730,pool_14,252579.915719864
3200063730,pool_15,252404.674041987
3200063730,pool_240,252394.42771165
3200063730,pool_242,252095.375541987
3200063730,pool_241,252094.120695239
3200063730,pool_17,249433.56717565
3200063730,pool_18,249092.329657364
3200063730,pool_19,249000.242635737
3200063730,pool_244,248554.58502415
3200063730,pool_246,248370.599260737
3200063730,pool_245,248254.278007739
3200063738,pool_6,286656.083201989
3200063738,pool_7,286000.551068492
3200063738,pool_10,285832.236401989
3200063738,pool_5,285638.439646574
3200063738,pool_233,285424.150402415
3200063738,pool_11,285326.703068492
3200063738,pool_237,285258.376402415
3200063738,pool_9,285026.506646577
3200063738,pool_238,285022.203068492
3200063738,pool_234,284999.551068492
3200063738,pool_236,284431.671846574
3200063738,pool_232,284339.575996574
3200063746,pool_11,204373.446744081
3200063746,pool_10,204152.106968697
3200063746,pool_9,204111.574287295
3200063746,pool_238,204063.183244081
3200063746,pool_237,203705.327529003
3200063746,pool_236,203649.289679095
3200063746,pool_15,200943.033369081
3200063746,pool_14,200657.889406197
3200063746,pool_13,200617.356724795
3200063746,pool_242,200445.610919081
3200063746,pool_241,199993.925516503
3200063746,pool_240,199937.887666596
3200063775,pool_5,154836.330682192
3200063775,pool_82,154806.066082192
3200063775,pool_90,154806.066082192
3200063775,pool_98,154806.066082192
3200063775,pool_309,154743.744082192
3200063775,pool_317,154678.119082193
3200063775,pool_9,154642.003582192
3200063775,pool_6,154617.301582013
3200063775,pool_325,154612.494082193
3200063775,pool_83,154572.256582012
3200063775,pool_91,154572.256582012
3200063775,pool_99,154572.256582012
3200063775,pool_81,154513.606582193
3200063775,pool_89,154513.606582193
3200063775,pool_97,154513.606582193
3200063775,pool_232,154487.698267192
3200063775,pool_236,154448.431582192
3200063775,pool_10,154408.194082012
3200063775,pool_310,154404.331582193
3200063775,pool_308,154371.256582193
3200063775,pool_8,154349.544082193
3200063775,pool_318,154338.706582191
3200063775,pool_316,154305.631582192
3200063775,pool_326,154273.081582191
3200063775,pool_324,154240.006582192
3200063775,pool_237,154109.019082191
3200063775,pool_233,154101.505582191
3200063775,pool_235,154075.944082192
3200063775,pool_4,154067.731582193
3200063775,pool_231,153602.056582193
3200063925,pool_9,307325.386635618
3200063925,pool_11,307037.40328767
3200063925,pool_10,306827.311788759
3200063925,pool_238,306129.90328767
3200063925,pool_236,306087.792195615
3200063925,pool_237,305630.095789215
3200063925,pool_13,303501.191835615
3200063925,pool_15,303447.69328767
3200063925,pool_242,303010.89328767
3200063925,pool_14,302964.856788759
3200063925,pool_240,302698.406835615
3200063925,pool_241,302194.456789215
3200063974,pool_9,202972.968072986
3200063974,pool_10,202906.248200071
3200063974,pool_396,202689.518776986
3200063974,pool_397,202638.105000371
3200063974,pool_236,202516.618776986
3200063974,pool_11,202512.970220274
3200063974,pool_237,202465.205000371
3200063974,pool_398,202379.590220274
3200063974,pool_238,202206.690220274
3200063974,pool_168,199955.863072986
3200063974,pool_169,199889.143200071
3200063974,pool_170,199558.850220274
3200063974,pool_13,199523.613072986
3200063974,pool_399,199501.242776986
3200063974,pool_14,199456.893200071
3200063974,pool_400,199449.829000371
3200063974,pool_401,199283.939220274
3200063974,pool_15,199126.600220274
3200063974,pool_240,198852.867776986
3200063974,pool_241,198801.454000371
3200063974,pool_242,198635.564220274
3200063984,pool_237,279656.621096745
3200063984,pool_238,279170.560548219
3200063984,pool_236,278867.328759589
3200063984,pool_241,275778.443221745
3200063984,pool_242,275419.742048219
3200063984,pool_240,274989.150884589
3200063992,pool_238,287897.965583562
3200063992,pool_237,287522.421774565
3200063992,pool_236,287223.089130821
3200063992,pool_242,282833.147458562
3200063992,pool_241,282326.236462065
3200063992,pool_240,282026.903818321
3200064088,pool_233,348412.816401371
3200064088,pool_232,348410.261151371
3200064088,pool_234,347961.556972602
3200064088,pool_236,347468.738901371
3200064088,pool_237,347383.250151371
3200064088,pool_238,347171.851972602
3200064201,pool_6,359936.540181103
3200064201,pool_7,359523.156846792
3200064201,pool_5,359374.698953731
3200064201,pool_233,358584.211381647
3200064201,pool_234,358480.440166792
3200064201,pool_232,357998.366317531
3200064201,pool_10,356326.623006103
3200064201,pool_237,355900.461496647
3200064201,pool_11,355850.961371792
3200064201,pool_238,355796.690281792
3200064201,pool_9,355764.781778731
3200064201,pool_236,355314.61643253
3200064211,pool_9,189382.695383764
3200064211,pool_10,189172.254802045
3200064211,pool_11,188860.240281534
3200064211,pool_396,188789.057888692
3200064211,pool_236,188629.24788869
3200064211,pool_397,188603.199701523
3200064211,pool_237,188443.389701523
3200064211,pool_398,188431.036281534
3200064211,pool_238,188271.226281534
3200064211,pool_168,187454.050589522
3200064211,pool_169,187220.317198045
3200064211,pool_399,187165.077581522
3200064211,pool_170,187091.773689534
3200064211,pool_13,187054.525589522
3200064211,pool_401,186989.084349534
3200064211,pool_400,186951.060178323
3200064211,pool_14,186820.792198045
3200064211,pool_15,186692.248689534
3200064211,pool_240,186565.790081522
3200064211,pool_242,186389.796849534
3200064211,pool_241,186351.772678323
3200064258,pool_6,235330.223825842
3200064258,pool_5,234797.520510191
3200064258,pool_10,234654.669449842
3200064258,pool_7,234633.521936164
3200064258,pool_233,234320.038930191
3200064258,pool_11,234297.358836164
3200064258,pool_9,234295.735450193
3200064258,pool_237,234184.104250191
3200064258,pool_238,234047.668836164
3200064258,pool_234,233812.701936164
3200064258,pool_236,233807.970914191
3200064258,pool_232,233732.452317191
3200064261,pool_6,480730.357433491
3200064261,pool_5,479826.527051324
3200064261,pool_10,479349.810869941
3200064261,pool_9,478801.091253954
3200064261,pool_7,478682.198243849
3200064261,pool_233,478665.968043409
3200064261,pool_237,478388.175223159
3200064261,pool_11,478239.092771974
3200064261,pool_236,477804.307459899
3200064261,pool_238,477681.911834474
3200064261,pool_232,477649.97948383
3200064261,pool_234,476957.869868849
3200064281,pool_236,425503.946978514
3200064281,pool_237,425015.880202317
3200064281,pool_238,423453.329583255
3200064281,pool_240,422654.481102714
3200064281,pool_242,421990.054795755
3200064281,pool_241,421953.029804817
3200064296,pool_236,405022.988737232
3200064296,pool_237,404680.504204721
3200064296,pool_238,404187.276551342
3200064296,pool_240,397695.672149732
3200064296,pool_241,397353.187617221
3200064296,pool_242,397045.205276342
3200064307,pool_10,267834.156805761
3200064307,pool_237,267253.836806156
3200064307,pool_11,267238.537342465
3200064307,pool_9,267069.694832876
3200064307,pool_238,266835.537342465
3200064307,pool_236,266469.235232876
3200064307,pool_14,263295.531805761
3200064307,pool_15,262782.787342465
3200064307,pool_13,262531.069832876
3200064307,pool_241,262433.111806156
3200064307,pool_242,262136.687342465
3200064307,pool_240,261648.510232876
3200064320,pool_6,259261.627000369
3200064320,pool_5,258727.232966369
3200064320,pool_7,258672.980397602
3200064320,pool_10,258517.222570369
3200064320,pool_11,258254.739772602
3200064320,pool_9,258174.307791371
3200064320,pool_233,258148.487720753
3200064320,pool_237,257998.699070753
3200064320,pool_238,257979.602272602
3200064320,pool_234,257768.505397602
3200064320,pool_236,257636.832061369
3200064320,pool_232,257553.616882619
3200064383,pool_9,399974.274469023
3200064383,pool_11,399677.500073385
3200064383,pool_10,399418.66247048
3200064383,pool_238,398499.292823385
3200064383,pool_236,398367.505607567
3200064383,pool_237,397864.316938276
3200064383,pool_15,395061.147746385
3200064383,pool_13,395009.322360179
3200064383,pool_242,394494.050306385
3200064383,pool_14,394404.03714398
3200064383,pool_240,393967.066594679
3200064383,pool_241,393403.826824576
3200064386,pool_6,265833.893111863
3200064386,pool_233,265234.578648264
3200064386,pool_7,265098.790653815
3200064386,pool_5,265093.603083969
3200064386,pool_234,264731.485933815
3200064386,pool_232,264477.559079089
3200064386,pool_10,262469.685761862
3200064386,pool_237,262179.541458265
3200064386,pool_9,261729.395733969
3200064386,pool_11,261688.339903814
3200064386,pool_238,261676.448743814
3200064386,pool_236,261422.521889089
3200064426,pool_5,225308.282132702
3200064426,pool_6,225282.977334467
3200064426,pool_7,224950.748513973
3200064426,pool_232,224093.440433302
3200064426,pool_233,224088.134594804
3200064426,pool_9,224021.234173302
3200064426,pool_10,223943.400319467
3200064426,pool_234,223918.913513973
3200064426,pool_11,223712.546513973
3200064426,pool_236,223487.864238302
3200064426,pool_237,223425.929519804
3200064426,pool_238,223393.010513973
3200064440,pool_6,254565.181910297
3200064440,pool_7,253949.317885335
3200064440,pool_5,253849.142344161
3200064440,pool_233,253612.305310681
3200064440,pool_234,253214.599875335
3200064440,pool_232,252879.352184511
3200064440,pool_10,252021.565591547
3200064440,pool_237,251721.284084431
3200064440,pool_11,251361.819091585
3200064440,pool_238,251323.578649085
3200064440,pool_9,251305.526025411
3200064440,pool_236,250988.330958261
3200064441,pool_6,180173.940616268
3200064441,pool_5,180140.143811976
3200064441,pool_4,179735.080000476
3200064441,pool_232,179386.98882798
3200064441,pool_233,179272.941287075
3200064441,pool_317,179158.744991376
3200064441,pool_91,179130.229220767
3200064441,pool_99,179130.229220767
3200064441,pool_90,179120.024615976
3200064441,pool_98,179120.024615976
3200064441,pool_325,179082.331241376
3200064441,pool_318,179047.964360975
3200064441,pool_326,178971.550610975
3200064441,pool_10,178939.194845768
3200064441,pool_9,178928.990240976
3200064441,pool_89,178901.405987976
3200064441,pool_97,178901.405987976
3200064441,pool_231,178891.865185476
3200064441,pool_236,178891.296866376
3200064441,pool_316,178848.920657976
3200064441,pool_237,178780.516235975
3200064441,pool_324,178772.506907976
3200064441,pool_8,178710.371612976
3200064441,pool_235,178581.472532976
3200064540,pool_165,157181.315413698
3200064540,pool_164,157002.724049315
3200064540,pool_175,156682.565413698
3200064540,pool_220,156668.315413698
3200064540,pool_174,156503.974049315
3200064540,pool_219,156489.724049315
3200064540,pool_393,156407.825413698
3200064540,pool_222,156380.465413698
3200064540,pool_451,156327.075413698
3200064540,pool_221,156174.134049315
3200064540,pool_167,156095.465413698
3200064540,pool_392,156068.775249315
3200064540,pool_450,155988.025249315
3200064540,pool_406,155975.575413698
3200064540,pool_177,155895.965413698
3200064540,pool_166,155889.134049315
3200064540,pool_22,155718.315413698
3200064540,pool_176,155689.634049315
