Loan,Amount,Fico,Dti,IsExpensive,IsCalifornia,IsCashout,IsPrimary,PropOcc,PropState,PropType,Purpose
103427337,245650,710,45.537,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103427567,327000,747,44.932,0,0,1,1,Primary,IL,SFR_Dt,Cashout
103427701,150000,622,37.765,0,0,1,1,Primary,TX,SFR_At,Cashout
103427889,64000,696,39.111,0,0,1,1,Primary,WV,SFR_Dt,Cashout
103428057,200000,783,43.911,0,0,1,1,Primary,MA,SFR_Dt,Cashout
103428104,332200,772,47,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103428417,519419,740,20.602,1,1,0,1,Primary,CA,CondoHi,Rate/Term
103428435,182360,806,26.646,0,0,0,1,Primary,TX,SFR_Dt,Purchase
103428464,139000,811,49.591,0,0,1,0,NOO,IL,SFR_Dt,Cashout
103428520,231800,808,36.457,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103428554,256000,810,20.369,0,0,0,1,Primary,IN,SFR_At,Rate/Term
103428558,174000,801,27.24,0,0,1,1,Primary,MT,SFR_Dt,Cashout
103428682,330000,813,32.137,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103428714,392000,811,50,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
103428961,180000,738,40.673,0,0,1,1,Primary,ME,SFR_Dt,Cashout
103429085,167000,669,29.099,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
103429102,393000,777,35.587,0,0,0,1,Primary,CT,SFR_Dt,Rate/Term
103429157,100000,632,44.383,0,0,1,0,NOO,NJ,SFR_Dt,Cashout
103429505,255000,770,28.211,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
103429553,280000,703,19.833,0,0,0,1,Primary,AZ,SFR_Dt,Rate/Term
103429968,171500,819,26.639,0,0,0,1,Primary,FL,CondoMid,Rate/Term
103430032,342600,798,19.895,0,0,0,1,Primary,TN,SFR_Dt,Rate/Term
103430046,260000,798,23.347,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103430102,111300,789,27.416,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
103430210,129700,719,33.171,0,0,0,1,Primary,MT,SFR_Dt,Rate/Term
103430265,191000,669,21.26,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103430326,330700,796,28.319,0,0,0,0,Second,FL,SFR_At,Rate/Term
103430374,388500,771,47.658,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103430384,142500,719,32.832,0,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103430576,300000,747,35.316,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103430725,192000,743,26.475,0,0,1,1,Primary,IL,SFR_Dt,Cashout
103430731,125000,767,26.83,0,0,1,1,Primary,VA,SFR_Dt,Cashout
103430775,234000,782,16.373,0,0,1,0,Second,AZ,SFR_At,Cashout
103430828,273406,809,39.283,0,1,0,1,Primary,CA,CondoLo,Rate/Term
103430834,162000,659,37.495,0,0,1,1,Primary,TN,SFR_Dt,Cashout
103430989,343000,801,47.798,0,0,0,1,Primary,WA,SFR_At,Rate/Term
103430997,116800,700,41.141,0,0,1,1,Primary,OH,SFR_Dt,Cashout
103431023,390500,785,24.464,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103431066,289500,801,40.687,0,1,0,1,Primary,CA,CondoLo,Rate/Term
103431297,332700,773,42.322,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
103431370,112000,680,45.297,0,0,1,1,Primary,MI,SFR_Dt,Cashout
103431424,726525,785,43.942,1,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103431488,233900,773,29.059,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103431496,315200,739,49.781,0,0,0,1,Primary,NV,SFR_At,Rate/Term
103431513,484350,744,34.847,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
103431648,548000,711,31.243,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103431853,150000,809,26.206,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103432033,211388,708,37.543,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103432290,182850,791,31.324,0,0,0,1,Primary,OR,CondoHi,Rate/Term
103432395,545000,752,45.965,1,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103432502,400000,725,49.659,0,0,1,1,Primary,NM,SFR_Dt,Cashout
103432569,218648,732,33.444,0,1,1,1,Primary,CA,CondoLo,Cashout
103432576,239400,703,34.648,0,0,0,1,Primary,TX,SFR_At,Rate/Term
103432765,188000,708,44.666,0,0,1,1,Primary,ME,SFR_Dt,Cashout
103432892,300000,784,40.634,0,0,1,1,Primary,MN,SFR_Dt,Cashout
103432918,260000,793,41.854,0,0,0,1,Primary,MT,SFR_Dt,Rate/Term
103432930,315000,763,43.62,0,0,0,0,Second,DE,SFR_At,Rate/Term
103433010,200000,757,44.708,0,0,1,1,Primary,AZ,SFR_At,Cashout
103433015,266750,791,22.79,0,0,0,1,Primary,IL,CondoLo,Rate/Term
103433032,289000,792,31.585,0,0,0,1,Primary,LA,SFR_Dt,Rate/Term
103433084,510500,786,48.681,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103433094,243000,769,22.365,0,0,1,1,Primary,TX,SFR_At,Cashout
103433103,527800,781,38.686,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103433110,255000,777,23.22,0,0,1,1,Primary,MI,Det Condo,Cashout
103433164,150000,739,40.893,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103433314,420000,801,41.21,0,0,1,1,Primary,TN,SFR_At,Cashout
103433322,274037,738,37,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
103433415,226500,680,50.004,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103433476,265500,764,46.115,0,1,0,1,Primary,CA,Det Condo,Rate/Term
103433499,200000,775,16.542,0,0,0,1,Primary,ME,SFR_Dt,Rate/Term
103433569,231750,755,44.875,0,0,0,1,Primary,MD,CondoHi,Rate/Term
103433637,301700,757,40.07,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
103433694,400000,770,25.007,0,0,0,1,Primary,MD,SFR_At,Rate/Term
103433722,150300,790,27.528,0,0,0,1,Primary,NM,SFR_At,Rate/Term
103433752,376000,783,22,0,0,0,1,Primary,GA,SFR_Dt,Rate/Term
103433757,187000,778,39.786,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103433873,253800,765,50.395,0,0,0,1,Primary,TX,Det Condo,Rate/Term
103434047,397000,765,34.606,0,0,0,1,Primary,CO,SFR_Dt,Rate/Term
103434116,402000,776,34.19,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103434176,135500,756,48.089,0,0,1,1,Primary,OR,SFR_Dt,Cashout
103434507,261000,768,20.737,0,0,1,1,Primary,WA,SFR_At,Cashout
103434542,352000,731,48.374,0,0,0,1,Primary,WY,SFR_Dt,Rate/Term
103434609,246400,761,36.737,0,0,0,1,Primary,FL,SFR_Dt,Rate/Term
103434774,390000,729,37.393,0,0,0,1,Primary,NM,SFR_Dt,Rate/Term
103434818,379000,710,42.991,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103434944,239000,771,30.859,0,0,1,1,Primary,LA,SFR_Dt,Cashout
103435076,167780,785,20.885,0,0,0,1,Primary,UT,SFR_Dt,Rate/Term
103435180,104180,742,44.09,0,0,1,1,Primary,NY,SFR_Dt,Cashout
103435202,396000,796,12.898,0,0,0,1,Primary,AK,SFR_At,Rate/Term
103435216,247000,756,44.208,0,0,1,1,Primary,ID,SFR_Dt,Cashout
103435271,484000,755,28.717,0,0,1,0,Second,FL,CondoHi,Cashout
103435321,253000,778,35.687,0,0,0,1,Primary,DE,CondoLo,Rate/Term
103435358,474375,760,42.783,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103435361,642000,787,42.059,1,1,1,1,Primary,CA,SFR_Dt,Cashout
103435403,240000,761,30.54,0,0,0,0,Second,AZ,SFR_Dt,Rate/Term
103435419,300000,809,25.382,0,0,0,1,Primary,VA,CondoLo,Rate/Term
103435458,218400,756,49.743,0,0,1,1,Primary,NH,SFR_Dt,Cashout
103435521,392000,721,44.001,0,0,0,1,Primary,TN,SFR_At,Rate/Term
103435525,235025,771,46.506,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103435539,525000,702,37.261,1,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
103435638,337000,703,43.83,0,0,1,1,Primary,MD,SFR_Dt,Cashout
103435655,291000,799,28.097,0,0,0,1,Primary,VA,SFR_At,Rate/Term
103435834,371000,760,36.174,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
103435874,263600,745,23.333,0,0,0,1,Primary,TX,SFR_At,Rate/Term
103436034,309500,712,41.785,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103436188,372500,761,35.241,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103436286,216000,662,32.129,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103436414,365000,746,51.44,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103436454,165000,765,36,0,0,1,1,Primary,TN,SFR_At,Cashout
103436497,258000,705,40.039,0,0,0,1,Primary,GA,SFR_Dt,Rate/Term
103436516,343000,741,31.224,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
103436552,302800,804,19.724,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
103436757,191462,723,41.158,0,0,1,1,Primary,AZ,SFR_At,Cashout
103436796,290500,738,41.845,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103436851,169000,744,50.476,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
103437146,144900,677,35.206,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103437246,248000,791,48,0,0,0,1,Primary,MI,SFR_At,Rate/Term
103437421,201000,772,46.956,0,0,0,1,Primary,DE,SFR_At,Rate/Term
103437451,267200,743,27.552,0,0,1,1,Primary,OR,SFR_Dt,Cashout
103437512,175000,788,20.14,0,0,0,1,Primary,NV,SFR_At,Rate/Term
103437565,420000,698,46.638,0,0,1,0,Second,LA,SFR_At,Cashout
103437585,199000,785,32.299,0,0,0,1,Primary,WI,SFR_Dt,Rate/Term
103437662,290000,717,24.689,0,0,1,1,Primary,FL,SFR_At,Cashout
103437730,170000,653,40.257,0,0,1,1,Primary,GA,SFR_Dt,Cashout
103437773,240000,751,44.782,0,0,0,1,Primary,MD,SFR_Dt,Rate/Term
103437831,508777,717,41.313,1,0,0,1,Primary,WA,SFR_At,Rate/Term
103437941,273847,744,46.311,0,0,0,1,Primary,AL,SFR_At,Rate/Term
103438180,202000,719,28.099,0,0,1,1,Primary,AZ,SFR_At,Cashout
103438256,285000,793,42.588,0,0,0,1,Primary,MD,SFR_Dt,Rate/Term
103438258,255340,731,44.64,0,0,0,1,Primary,PA,SFR_Dt,Rate/Term
103438261,208500,769,48.378,0,0,1,1,Primary,VT,SFR_Dt,Cashout
103438328,298000,819,36.982,0,0,0,1,Primary,TX,SFR_At,Rate/Term
103438516,152000,752,23.935,0,0,1,1,Primary,KS,SFR_Dt,Cashout
103438532,494500,680,23.949,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103438601,468000,713,44.335,0,0,1,1,Primary,LA,SFR_Dt,Cashout
103438771,240000,739,49.414,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
103438824,363000,762,37.184,0,0,0,1,Primary,OH,SFR_At,Rate/Term
103438866,441000,662,43.443,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
103438922,201000,794,29.941,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103439040,206500,780,30.662,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103439046,420600,717,47.971,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103439053,467900,709,47.175,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103439110,265000,703,31.201,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103439195,267000,734,39.875,0,0,0,1,Primary,OH,SFR_Dt,Rate/Term
103439239,314500,789,32.497,0,0,0,0,NOO,TN,4 Unit,Rate/Term
103439262,260000,707,47.245,0,0,1,1,Primary,NC,SFR_Dt,Cashout
103439395,341500,715,47.179,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103439428,246000,666,44.045,0,0,1,1,Primary,ME,SFR_Dt,Cashout
103439465,513000,795,34.41,1,1,0,1,Primary,CA,SFR_At,Rate/Term
103439479,533000,695,44.712,1,0,1,1,Primary,HI,SFR_At,Cashout
103439527,249600,745,29.486,0,0,1,1,Primary,OR,SFR_Dt,Cashout
103439625,235500,808,16.663,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
103439743,445000,765,39.184,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
103439892,325500,734,28.067,0,1,0,0,Second,CA,SFR_Dt,Rate/Term
103439948,290000,713,32.889,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103440091,245800,823,38.248,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103440122,295500,633,48.396,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103440403,175746,793,31.521,0,0,1,1,Primary,FL,SFR_Dt,Cashout
103440504,225000,725,37.661,0,0,0,1,Primary,UT,SFR_At,Rate/Term
103440510,344500,686,30.306,0,1,0,1,Primary,CA,CondoLo,Rate/Term
103440624,310000,804,34.775,0,0,1,1,Primary,NC,SFR_At,Cashout
103440827,228461,782,27.876,0,0,0,1,Primary,MI,Det Condo,Rate/Term
103440828,231750,775,22.197,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103440891,288645,791,21.413,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103440998,319500,816,18.066,0,0,0,0,Second,NJ,CondoLo,Rate/Term
103441018,245000,667,37.473,0,0,1,1,Primary,OR,SFR_Dt,Cashout
103441100,257000,753,40.137,0,0,0,1,Primary,UT,SFR_At,Rate/Term
103441204,282500,785,32.821,0,0,0,1,Primary,WA,SFR_At,Rate/Term
103441214,225250,781,18.148,0,0,0,1,Primary,NJ,CondoLo,Rate/Term
103441228,387000,808,32.31,0,0,0,1,Primary,SC,SFR_At,Rate/Term
103441261,298000,744,43.776,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103441277,183000,757,31.46,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103441320,253000,778,23.264,0,0,0,1,Primary,NM,SFR_At,Rate/Term
103441351,598000,772,36.408,1,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103441499,470500,782,47.622,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103441520,242250,737,49.774,0,0,0,1,Primary,TX,SFR_Dt,Rate/Term
103441612,257000,647,43.437,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103441769,173729,771,25.638,0,0,0,1,Primary,NY,CondoLo,Rate/Term
103441799,212650,625,28.627,0,0,0,1,Primary,TX,SFR_Dt,Rate/Term
103441836,204400,700,45.599,0,0,1,1,Primary,MT,SFR_At,Cashout
103441864,292000,749,33.232,0,0,0,1,Primary,DE,SFR_Dt,Rate/Term
103441930,224000,700,37.423,0,0,0,1,Primary,MA,SFR_Dt,Rate/Term
103442017,231800,773,32.81,0,0,0,1,Primary,OH,SFR_At,Rate/Term
103442037,484350,737,18.352,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103442168,237000,676,42.161,0,0,0,1,Primary,GA,SFR_At,Rate/Term
103442260,173500,752,26.35,0,0,0,1,Primary,PA,SFR_At,Rate/Term
103442270,252000,776,41.692,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103442290,228000,756,30.669,0,0,1,1,Primary,NJ,SFR_Dt,Cashout
103442292,235000,750,44.797,0,0,0,1,Primary,TX,SFR_At,Rate/Term
103442319,312900,732,48.962,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103442420,308000,798,37.962,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103442430,280000,748,45.291,0,1,1,1,Primary,CA,SFR_At,Cashout
103442495,193500,770,36.706,0,0,0,1,Primary,NY,SFR_Dt,Rate/Term
103442619,583000,752,32.246,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103442632,175000,751,46.441,0,0,1,0,NOO,RI,SFR_Dt,Cashout
103442652,165000,758,32.486,0,0,1,1,Primary,WV,SFR_At,Cashout
103442709,209000,702,46.299,0,0,0,1,Primary,GA,SFR_At,Rate/Term
103442751,488300,763,36.61,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103442753,426800,802,32.538,0,0,0,0,Second,NV,SFR_At,Rate/Term
103442782,159000,625,20.618,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103442829,165000,800,38.403,0,0,0,0,NOO,NV,SFR_Dt,Rate/Term
103442854,356800,741,46.174,0,0,0,1,Primary,WA,SFR_At,Rate/Term
103442856,196800,734,50.227,0,0,1,1,Primary,MI,CondoLo,Cashout
103442893,161739,707,21.125,0,0,0,1,Primary,MO,CondoLo,Rate/Term
103442955,328500,714,48.26,0,1,0,1,Primary,CA,CondoLo,Rate/Term
103443046,121600,729,45.167,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103443122,203000,779,42.619,0,0,1,1,Primary,NJ,SFR_At,Cashout
103443138,200000,744,44.952,0,0,1,1,Primary,MO,SFR_Dt,Cashout
103443147,325000,686,38.443,0,0,0,1,Primary,OR,SFR_Dt,Rate/Term
103443231,465000,736,49.141,0,0,1,1,Primary,MA,SFR_Dt,Cashout
103443241,269400,722,38.356,0,0,0,1,Primary,NV,SFR_Dt,Rate/Term
103443345,267500,673,20.305,0,0,0,1,Primary,PA,SFR_At,Rate/Term
103443385,517500,800,26.429,0,1,0,1,Primary,CA,2 Unit,Rate/Term
103443420,233000,660,49.447,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103443444,311000,766,19.323,0,0,1,1,Primary,IN,SFR_At,Cashout
103443548,166000,721,44.974,0,0,1,1,Primary,ID,SFR_At,Cashout
103443660,243500,790,41.542,0,0,1,1,Primary,WA,SFR_Dt,Cashout
103443682,112000,740,26.496,0,0,1,1,Primary,WI,SFR_Dt,Cashout
103443696,112500,722,44.711,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103443706,267000,769,44.933,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103443708,380000,804,47.318,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103443778,305000,816,19.322,0,0,0,1,Primary,UT,SFR_At,Rate/Term
103443810,244000,817,48.491,0,0,1,1,Primary,TN,SFR_Dt,Cashout
103443817,412000,740,30.441,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103443822,207500,763,23.158,0,0,1,1,Primary,AZ,SFR_At,Cashout
103443862,379389,779,26.338,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103443876,180000,804,23.608,0,0,1,1,Primary,AZ,SFR_Dt,Cashout
103443883,395504,769,18.342,0,1,0,1,Primary,CA,SFR_Dt,Purchase
103443999,296000,737,31.74,0,0,0,1,Primary,AZ,SFR_At,Rate/Term
103444094,244000,676,37.355,0,0,1,1,Primary,MN,SFR_Dt,Cashout
103444121,350000,797,23.021,0,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103444125,228000,783,39.58,0,0,1,1,Primary,ID,SFR_Dt,Cashout
103444190,220800,681,31.061,0,0,0,1,Primary,TX,SFR_Dt,Rate/Term
103444286,224650,752,21.541,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
103444291,200000,746,34.159,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103444328,340000,762,32.343,0,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103444389,606000,801,34.279,1,1,0,0,NOO,CA,SFR_At,Rate/Term
103444429,229000,753,44.075,0,0,0,1,Primary,WI,SFR_Dt,Rate/Term
103444439,206000,775,40.795,0,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103444470,207100,743,22.934,0,0,0,1,Primary,MI,SFR_Dt,Rate/Term
103444506,250000,736,33.791,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103444518,200400,742,31.854,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103444557,282000,742,50.373,0,0,1,1,Primary,WA,SFR_Dt,Cashout
103444606,376500,747,43.967,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103444615,496500,720,48.932,1,0,0,1,Primary,MD,SFR_At,Rate/Term
103444617,204000,785,43.466,0,0,1,1,Primary,MO,SFR_Dt,Cashout
103444630,235000,772,49.217,0,0,1,1,Primary,NJ,CondoLo,Cashout
103444732,305000,762,38.143,0,0,0,1,Primary,GA,SFR_At,Rate/Term
103444739,215000,793,37.387,0,0,1,1,Primary,MA,SFR_Dt,Cashout
103444862,379875,779,28.461,0,0,1,1,Primary,AZ,SFR_At,Cashout
103444934,417800,737,21.249,0,0,0,1,Primary,CT,SFR_At,Rate/Term
103444958,364500,791,24.154,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103445039,200001,801,49.805,0,0,0,1,Primary,MO,SFR_At,Rate/Term
103445055,282000,741,17.638,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103445094,186000,796,40.322,0,0,0,1,Primary,WY,Modular,Rate/Term
103445124,320000,792,36.615,0,0,0,1,Primary,MD,SFR_At,Rate/Term
103445217,250000,783,36.937,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103445258,158700,702,36.653,0,0,0,1,Primary,MO,SFR_Dt,Rate/Term
103445266,221600,661,43.109,0,0,1,1,Primary,ID,SFR_Dt,Cashout
103445284,200100,773,38.918,0,0,0,1,Primary,OH,SFR_Dt,Rate/Term
103445426,225000,775,22.542,0,0,0,1,Primary,VA,SFR_At,Rate/Term
103445492,240000,795,45.539,0,0,1,1,Primary,TX,SFR_At,Cashout
103445503,480000,701,26.466,0,0,0,1,Primary,IL,SFR_Dt,Rate/Term
103445539,222000,730,32.239,0,0,0,1,Primary,LA,SFR_Dt,Rate/Term
103445579,236320,809,24.068,0,0,0,1,Primary,NC,CondoLo,Purchase
103445689,272000,736,35.34,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103445744,186400,762,47.902,0,0,0,1,Primary,LA,SFR_Dt,Rate/Term
103445764,297000,700,39.447,0,0,0,1,Primary,MO,SFR_At,Rate/Term
103445810,191100,768,30.173,0,0,0,1,Primary,FL,SFR_Dt,Rate/Term
103445854,163400,749,33.138,0,0,0,1,Primary,TX,SFR_At,Rate/Term
103445879,456200,724,36.996,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103445913,203424,808,17.987,0,0,0,1,Primary,UT,SFR_Dt,Rate/Term
103445922,209000,785,49.662,0,0,0,1,Primary,DE,SFR_At,Rate/Term
103445969,142000,794,47.513,0,0,0,1,Primary,ME,SFR_Dt,Rate/Term
103445973,246000,772,40.898,0,0,0,1,Primary,NJ,SFR_At,Rate/Term
103446019,225000,743,43.405,0,0,1,1,Primary,WA,SFR_Dt,Cashout
103446034,163500,663,31.058,0,0,1,1,Primary,TX,SFR_At,Cashout
103446037,216000,794,38.717,0,0,1,0,NOO,AZ,SFR_At,Cashout
103446123,200800,664,41.664,0,0,1,1,Primary,TX,SFR_At,Cashout
103446152,401486,806,49.583,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103446172,108000,641,43.82,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103446194,154500,691,35.161,0,0,1,1,Primary,IN,SFR_Dt,Cashout
103446342,162800,727,43.046,0,0,0,1,Primary,WA,CondoLo,Rate/Term
103446389,362429,766,37.58,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103446394,449200,790,25.64,0,1,0,1,Primary,CA,CondoLo,Rate/Term
103446434,373000,764,33.154,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103446438,537000,693,45.176,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103446472,400000,768,30.525,0,0,1,1,Primary,NC,SFR_Dt,Cashout
103446507,392000,802,39.48,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103446559,325900,758,44.421,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
103446613,325000,723,32.802,0,0,1,1,Primary,NY,SFR_Dt,Cashout
103446642,100500,796,30.556,0,0,0,1,Primary,NC,SFR_Dt,Rate/Term
103446771,227000,784,48.957,0,1,1,1,Primary,CA,CondoLo,Cashout
103446894,216000,727,45.177,0,0,1,1,Primary,NY,SFR_Dt,Cashout
103446994,153750,760,34.925,0,0,1,0,NOO,NC,SFR_At,Cashout
103447016,527400,759,45.09,1,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103447127,175000,658,41.293,0,0,1,1,Primary,MO,SFR_Dt,Cashout
103447157,341000,771,29.602,0,1,0,1,Primary,CA,SFR_At,Rate/Term
103447272,160000,802,30.589,0,0,0,0,Second,WA,SFR_At,Rate/Term
103447295,472000,741,27.179,0,0,0,1,Primary,MD,SFR_At,Rate/Term
103447342,208000,673,32.137,0,0,1,1,Primary,TX,SFR_At,Cashout
103447408,345245,775,41.156,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103447431,411000,777,28.754,0,0,0,1,Primary,GA,SFR_Dt,Rate/Term
103447554,455500,788,37.884,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103447577,640000,705,47.779,1,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103447593,239969,622,25.741,0,0,1,1,Primary,WA,SFR_Dt,Cashout
103447610,405000,799,31.164,0,0,0,1,Primary,CO,SFR_At,Rate/Term
103447644,201600,651,36.374,0,0,1,1,Primary,CO,SFR_At,Cashout
103447730,310900,729,35.078,0,0,0,1,Primary,TX,SFR_At,Rate/Term
103447838,258300,733,28.853,0,1,0,0,NOO,CA,SFR_At,Rate/Term
103447847,129000,715,43.711,0,0,1,1,Primary,TX,SFR_At,Cashout
103447900,225000,730,40.128,0,0,0,1,Primary,WA,CondoLo,Rate/Term
103447974,388000,736,46.879,0,0,0,1,Primary,NJ,SFR_Dt,Rate/Term
103448007,204000,782,14.991,0,0,0,1,Primary,TN,SFR_Dt,Rate/Term
103448015,412000,771,44.019,0,0,1,1,Primary,NV,SFR_At,Cashout
103448055,354300,744,37.354,0,0,0,1,Primary,FL,SFR_At,Rate/Term
103448067,305500,724,43.71,0,0,0,1,Primary,WA,SFR_Dt,Rate/Term
103448117,328930,684,44.614,0,0,0,1,Primary,NH,SFR_Dt,Rate/Term
103448136,675300,773,50.11,1,1,0,1,Primary,CA,CondoLo,Rate/Term
103448147,153550,760,26.997,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103448211,154800,641,45.192,0,0,0,1,Primary,ID,SFR_Dt,Rate/Term
103448213,278000,807,9.879,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103448253,200000,774,36.83,0,0,1,1,Primary,HI,SFR_Dt,Cashout
103448311,484350,812,14.901,0,1,1,1,Primary,CA,SFR_Dt,Cashout
103448352,365500,708,41.107,0,0,0,1,Primary,NC,SFR_At,Rate/Term
103448425,307500,808,45.625,0,1,1,0,NOO,CA,SFR_Dt,Cashout
103448544,211500,686,25,0,0,0,1,Primary,VA,SFR_Dt,Rate/Term
103448697,344500,705,17.316,0,0,1,1,Primary,TX,SFR_At,Cashout
103448731,390700,762,27.175,0,0,0,1,Primary,PA,SFR_At,Rate/Term
103448749,253000,744,45.709,0,0,0,1,Primary,MO,SFR_At,Rate/Term
103448784,168500,785,42.549,0,0,1,1,Primary,TX,SFR_Dt,Cashout
103448794,211000,803,33.598,0,0,0,1,Primary,ID,SFR_At,Rate/Term
103448862,268000,794,38.404,0,0,1,1,Primary,AZ,SFR_At,Cashout
103448894,420400,754,21.981,0,1,0,1,Primary,CA,SFR_Dt,Rate/Term
103448949,154400,642,19,0,0,1,1,Primary,FL,Det Condo,Cashout
103448958,480000,823,28.819,0,0,0,1,Primary,MD,SFR_Dt,Rate/Term
